,ts,id,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_30,fileid,event
70,2023-02-20T03:10:53.350000,7396779225,442.2265,202.9734,72.0714,106.3800,550.5519,931.8463,849.6991,837.9080,676.3251,635.0860,-1256.3849,619.1475,315.9054,1029.0919,798.2376,966.5726,366.0000,-0.0184,-0.0229,-0.0123,-0.0158,-0.0053,-1000000.0000,-1000000.0000,-0.9491,366.0000,1676860000.0000,214.1978,6.5180,3.7088,62018,none
71,2023-02-20T03:10:53.355000,7396779226,442.3902,202.1713,72.1710,106.2311,549.8636,931.4058,848.5728,836.5436,677.2108,635.4142,-1255.2193,619.3338,314.5980,1029.5907,797.3826,965.9057,366.0000,-0.0176,-0.0244,-0.0145,-0.0130,-0.0019,-1000000.0000,-1000000.0000,-0.9491,366.0000,1676860000.0000,214.2006,7.1578,3.7089,62018,none
72,2023-02-20T03:10:53.360000,7396779227,442.6181,201.7715,72.2255,107.9901,548.2481,931.6408,849.8882,835.8864,677.3393,635.9895,-1257.4542,619.3247,314.7675,1029.5524,797.3428,964.7135,366.0000,-0.0151,-0.0083,-0.0096,0.0041,0.0083,-1000000.0000,-1000000.0000,-0.9491,366.0000,1676860000.0000,214.2034,7.7399,3.7090,62018,none
73,2023-02-20T03:10:53.365000,7396779228,443.8152,203.2082,73.5502,107.6495,549.5754,930.0166,850.7819,836.6971,677.4796,635.3813,-1256.4678,618.7932,315.7436,1028.4908,798.4046,966.4308,366.0000,-0.0126,-0.0110,-0.0045,-0.0032,0.0173,-1000000.0000,-1000000.0000,-0.9491,366.0000,1676860000.0000,214.2062,6.0937,3.7092,62018,none
74,2023-02-20T03:10:53.370000,7396779229,443.6018,203.5331,71.5153,107.5515,551.1996,930.5900,851.1152,835.7298,676.7164,635.7775,-1257.5002,620.3735,315.2646,1029.0025,797.9823,965.3889,366.0000,-0.0101,-0.0101,-0.0010,0.0034,0.0284,-1000000.0000,-1000000.0000,-0.9491,366.0000,1676860000.0000,214.2091,7.8780,3.7093,62018,none
75,2023-02-20T03:10:53.375000,7396779230,444.1170,202.5357,71.9049,105.4904,548.8697,929.5559,852.3858,836.2997,676.5899,636.3337,-1257.0103,619.1788,315.5535,1028.7284,798.3943,965.5912,366.0000,-0.0121,-0.0054,0.0055,0.0068,0.0338,-1000000.0000,-1000000.0000,-0.9491,366.0000,1676860000.0000,214.2119,6.6645,3.7094,62018,none
76,2023-02-20T03:10:53.380000,7396779231,443.3055,203.6197,70.5575,109.2917,549.5999,933.0312,851.7728,835.8945,676.2882,636.2170,-1256.1982,619.7507,315.5160,1029.4260,798.3535,965.7328,366.0000,-0.0080,-0.0044,0.0040,0.0200,0.0168,-1000000.0000,-1000000.0000,-0.9490,366.0000,1676860000.0000,214.2147,6.9514,3.7095,62018,none
77,2023-02-20T03:10:53.385000,7396779232,443.8623,203.7785,72.3508,107.0201,550.8663,932.9574,850.8858,835.6049,675.2895,636.7223,-1256.6586,618.0872,316.7383,1030.8115,798.9345,966.5106,366.0000,-0.0078,0.0099,0.0130,0.0227,0.0355,-1000000.0000,-1000000.0000,-0.9490,366.0000,1676860000.0000,214.2175,5.4477,3.7097,62018,none
78,2023-02-20T03:10:53.390000,7396779233,444.3294,202.1041,72.5124,109.4704,550.3226,932.1432,850.1158,835.1449,675.7530,637.6917,-1257.2155,619.6568,316.8733,1030.2937,798.3767,967.2280,366.0000,-0.0011,-0.0006,0.0087,0.0267,0.0275,-1000000.0000,-1000000.0000,-0.9490,366.0000,1676860000.0000,214.2203,6.6627,3.7098,62018,none
79,2023-02-20T03:10:53.395000,7396779234,443.6795,203.1949,72.5190,106.7676,551.9111,932.0351,852.2262,835.6489,676.7926,636.4893,-1257.1353,619.0473,315.4261,1028.7809,798.5360,965.9465,366.0000,-0.0087,0.0043,0.0135,0.0192,0.0301,-1000000.0000,-1000000.0000,-0.9490,366.0000,1676860000.0000,214.2232,7.0205,3.7099,62018,none
80,2023-02-20T03:10:53.400000,7396779235,444.3948,204.3552,73.9155,107.3794,549.4431,930.7881,850.7345,837.8464,676.9427,635.6603,-1257.4794,619.2462,314.6215,1029.8107,797.5239,967.4144,366.0000,-0.0013,0.0093,0.0130,0.0314,0.0341,-1000000.0000,-1000000.0000,-0.9490,366.0000,1676860000.0000,214.2260,5.7485,3.7101,62018,none
81,2023-02-20T03:10:53.405000,7396779236,443.6060,204.4451,73.8240,106.3732,549.3437,931.9601,850.6090,836.3460,678.2653,636.5450,-1255.4832,622.0732,315.5663,1030.3224,799.0952,966.2672,366.0000,-0.0054,0.0105,0.0240,0.0226,0.0349,-1000000.0000,-1000000.0000,-0.9490,366.0000,1676860000.0000,214.2288,4.2155,3.7102,62018,none
82,2023-02-20T03:10:53.410000,7396779237,443.9545,203.3220,73.3072,108.5346,551.2242,933.6788,850.9112,837.6728,678.2967,636.6199,-1255.2770,620.4445,315.5273,1030.8402,799.3158,967.3666,366.0000,0.0011,0.0108,0.0148,0.0238,0.0331,-1000000.0000,-1000000.0000,-0.9490,366.0000,1676860000.0000,214.2316,6.4192,3.7103,62018,none
83,2023-02-20T03:10:53.415000,7396779238,444.0516,204.4838,73.0605,107.4760,549.4003,932.4622,850.3552,838.1224,676.8078,636.8478,-1255.1689,621.3379,317.0224,1029.8364,799.2149,966.5158,366.0000,-0.0009,0.0060,0.0159,0.0247,0.0264,-1000000.0000,-1000000.0000,-0.9490,366.0000,1676860000.0000,214.2344,6.1281,3.7104,62018,none
84,2023-02-20T03:10:53.420000,7396779239,443.5147,205.2893,74.2923,107.6130,550.3140,932.0197,851.0994,837.4846,678.1260,637.6674,-1256.2560,621.1556,317.2078,1029.4814,801.0008,966.0774,366.0000,-0.0047,0.0075,0.0180,0.0250,0.0465,-1000000.0000,-1000000.0000,-0.9489,366.0000,1676860000.0000,214.2373,7.3754,3.7106,62018,none
85,2023-02-20T03:10:53.425000,7396779240,444.9770,205.2090,73.5716,107.4894,550.5349,931.1809,851.4009,837.3485,677.2057,635.2401,-1254.6079,621.3740,315.7625,1030.5423,799.7176,968.1251,366.0000,0.0038,0.0005,0.0165,0.0276,0.0427,-1000000.0000,-1000000.0000,-0.9489,366.0000,1676860000.0000,214.2401,5.8694,3.7107,62018,none
86,2023-02-20T03:10:53.430000,7396779241,444.3290,204.6282,73.0499,109.3264,551.5333,933.8087,852.2890,837.8109,678.2506,637.9155,-1254.7301,620.5452,316.1009,1031.1597,799.5793,966.2342,366.0000,-0.0065,0.0081,0.0189,0.0235,0.0366,-1000000.0000,-1000000.0000,-0.9489,366.0000,1676860000.0000,214.2429,5.7360,3.7108,62018,none
87,2023-02-20T03:10:53.435000,7396779242,444.8321,204.4477,72.4491,109.3913,551.3135,932.7661,851.5116,837.4888,678.4669,638.3025,-1255.1720,622.1072,315.6389,1031.0100,800.2214,966.2983,366.0000,0.0010,0.0085,0.0225,0.0279,0.0299,-1000000.0000,-1000000.0000,-0.9489,366.0000,1676860000.0000,214.2457,5.3629,3.7109,62018,none
88,2023-02-20T03:10:53.440000,7396779243,445.3243,204.4363,73.5867,110.3894,551.3054,931.5343,850.9258,838.9029,678.9334,637.3942,-1255.1857,621.6171,317.0472,1030.2320,801.6300,965.9349,366.0000,0.0032,0.0110,0.0176,0.0133,0.0401,-1000000.0000,-1000000.0000,-0.9489,366.0000,1676860000.0000,214.2485,5.7959,3.7111,62018,none
89,2023-02-20T03:10:53.445000,7396779244,445.4140,205.4310,74.6605,108.5082,550.7348,932.3173,850.7737,839.5580,677.6626,637.5305,-1255.4625,621.0898,317.0208,1032.4604,800.2589,968.0706,366.0000,0.0053,0.0147,0.0173,0.0259,0.0312,-1000000.0000,-1000000.0000,-0.9489,366.0000,1676860000.0000,214.2513,8.4336,3.7112,62018,none
90,2023-02-20T03:10:53.450000,7396779245,445.7049,205.3287,75.9939,109.3477,552.1446,932.1506,852.3403,839.3325,678.9841,636.9793,-1254.6736,621.3833,317.8039,1031.0936,798.3938,968.3754,366.0000,-0.0036,0.0107,0.0151,0.0185,0.0265,-1000000.0000,-1000000.0000,-0.9489,366.0000,1676860000.0000,214.2542,5.0307,3.7113,62018,none
91,2023-02-20T03:10:53.455000,7396779246,445.2080,205.7903,74.3361,108.2553,554.5074,933.1814,852.3449,836.5655,676.7885,637.2918,-1253.4194,621.1774,317.6845,1031.4417,800.6324,967.5853,366.0000,-0.0002,0.0119,0.0135,0.0194,0.0188,-1000000.0000,-1000000.0000,-0.9489,366.0000,1676860000.0000,214.2570,5.2318,3.7114,62018,none
92,2023-02-20T03:10:53.460000,7396779247,445.0600,205.5042,73.7864,109.1307,551.9517,933.5646,851.9552,838.0491,679.4357,637.9570,-1253.6910,621.4405,317.8868,1030.8691,799.6953,966.6116,366.0000,0.0048,0.0081,0.0156,0.0185,0.0286,-1000000.0000,-1000000.0000,-0.9488,366.0000,1676860000.0000,214.2598,6.2566,3.7116,62018,none
93,2023-02-20T03:10:53.465000,7396779248,445.4440,206.1628,73.5598,109.0927,551.5875,933.1052,852.1338,838.5111,678.4878,638.0146,-1254.6972,621.4729,316.2742,1032.3930,798.9698,967.5024,366.0000,0.0054,0.0130,0.0151,0.0253,0.0222,-1000000.0000,-1000000.0000,-0.9488,366.0000,1676860000.0000,214.2626,7.8797,3.7117,62018,none
94,2023-02-20T03:10:53.470000,7396779249,444.2637,205.6893,75.0552,109.9851,550.5753,934.2352,852.9244,838.9840,678.6106,638.1902,-1253.9555,621.9188,317.1125,1032.0711,801.9716,967.3715,366.0000,0.0064,0.0087,0.0199,0.0225,0.0238,-1000000.0000,-1000000.0000,-0.9488,366.0000,1676860000.0000,214.2654,6.8932,3.7118,62018,none
95,2023-02-20T03:10:53.475000,7396779250,444.5579,206.3433,73.3039,110.5292,551.2056,933.7786,853.8280,837.3337,677.0856,638.2169,-1255.1656,623.1075,318.4747,1031.9673,801.9007,966.8912,366.0000,0.0109,0.0134,0.0111,0.0187,0.0220,-1000000.0000,-1000000.0000,-0.9488,366.0000,1676860000.0000,214.2682,7.5419,3.7119,62018,none
96,2023-02-20T03:10:53.480000,7396779251,444.7551,206.5099,75.2535,110.6061,551.6423,934.6631,852.1891,837.4185,678.5023,638.5320,-1253.6027,620.8491,317.3824,1030.8919,800.0891,967.4221,366.0000,0.0027,0.0129,0.0216,0.0158,0.0234,-1000000.0000,-1000000.0000,-0.9488,366.0000,1676860000.0000,214.2711,5.9920,3.7121,62018,none
97,2023-02-20T03:10:53.485000,7396779252,445.1084,205.2625,75.5603,109.2319,551.4785,933.6204,852.9773,839.9516,679.9906,638.5355,-1254.7585,622.8201,316.6041,1032.7814,800.1873,968.3108,366.0000,0.0064,0.0124,0.0154,0.0230,0.0203,-1000000.0000,-1000000.0000,-0.9488,366.0000,1676860000.0000,214.2739,5.1879,3.7122,62018,none
98,2023-02-20T03:10:53.490000,7396779253,446.3137,204.5474,75.3429,110.7927,551.9810,936.4301,853.7605,838.5466,678.6525,637.1744,-1253.4539,621.6993,318.6403,1032.5994,801.1220,967.5098,366.0000,0.0056,0.0066,0.0174,0.0280,0.0170,-1000000.0000,-1000000.0000,-0.9488,366.0000,1676860000.0000,214.2767,5.9406,3.7123,62018,none
99,2023-02-20T03:10:53.495000,7396779254,445.3516,207.3108,74.9003,110.0407,553.4984,933.6244,852.4551,837.8861,679.6468,638.7418,-1251.5487,623.0917,317.6142,1032.8880,800.3679,968.3094,366.0000,0.0022,0.0174,0.0133,0.0197,0.0214,-1000000.0000,-1000000.0000,-0.9488,366.0000,1676860000.0000,214.2795,6.2002,3.7124,62018,none
100,2023-02-20T03:10:53.500000,7396779255,445.8496,206.3575,75.6041,109.8925,553.1499,933.4295,853.1396,838.2692,679.1798,639.6390,-1254.3039,621.8854,319.0022,1032.1818,801.0441,966.7311,366.0000,0.0094,0.0163,0.0213,0.0128,0.0235,-1000000.0000,-1000000.0000,-0.9487,366.0000,1676860000.0000,214.2823,6.3088,3.7126,62018,none
101,2023-02-20T03:10:53.505000,7396779256,447.2613,204.8503,75.3587,109.6551,552.0949,933.4009,853.1915,839.5343,680.0721,638.2006,-1251.4398,622.5521,318.2072,1032.1620,800.6514,969.5653,366.0000,0.0055,0.0191,0.0162,0.0179,0.0269,-1000000.0000,-1000000.0000,-0.9487,366.0000,1676860000.0000,214.2851,6.1288,3.7127,62018,none
102,2023-02-20T03:10:53.510000,7396779257,446.0001,205.7140,74.6626,109.8371,551.3184,934.1163,852.2360,838.6270,679.4383,639.4847,-1253.3224,622.1580,318.0633,1032.1394,800.9647,967.9719,366.0000,0.0117,0.0194,0.0232,0.0249,0.0129,-1000000.0000,-1000000.0000,-0.9487,366.0000,1676860000.0000,214.2880,6.7726,3.7128,62018,none
103,2023-02-20T03:10:53.515000,7396779258,446.9313,206.9588,76.8216,111.7351,553.4112,932.9656,853.4761,839.5346,678.5958,637.6074,-1254.2584,620.9568,319.4318,1034.1645,800.2178,969.0375,366.0000,0.0108,0.0218,0.0242,0.0211,0.0254,-1000000.0000,-1000000.0000,-0.9487,366.0000,1676860000.0000,214.2908,5.7305,3.7129,62018,none
104,2023-02-20T03:10:53.520000,7396779259,445.6434,206.1666,75.1090,110.6362,552.3511,934.6260,853.4155,838.6073,679.4355,638.3665,-1254.2461,623.7815,317.3482,1031.9564,802.0518,968.5413,366.0000,0.0184,0.0265,0.0232,0.0201,0.0114,-1000000.0000,-1000000.0000,-0.9487,366.0000,1676860000.0000,214.2936,5.5583,3.7131,62018,none
105,2023-02-20T03:10:53.525000,7396779260,446.2676,206.0223,76.0526,110.5716,551.0508,932.9077,853.8760,838.0366,680.7129,637.9190,-1251.6761,621.6778,319.5793,1031.4830,802.3950,968.7540,366.0000,0.0166,0.0218,0.0173,0.0209,0.0260,-1000000.0000,-1000000.0000,-0.9487,366.0000,1676860000.0000,214.2964,5.3363,3.7132,62018,none
106,2023-02-20T03:10:53.530000,7396779261,445.7060,207.5868,73.5312,110.2563,553.0360,934.5954,852.5165,840.6056,679.8642,639.5694,-1253.1396,622.5332,317.9546,1032.1674,801.3859,967.5605,366.0000,0.0153,0.0268,0.0363,0.0265,0.0177,-1000000.0000,-1000000.0000,-0.9487,366.0000,1676860000.0000,214.2992,6.4640,3.7133,62018,none
107,2023-02-20T03:10:53.535000,7396779262,446.2212,205.6546,76.5136,112.4492,553.3130,933.4115,853.5004,839.8110,679.3993,639.8048,-1253.9605,621.6505,318.6224,1032.0660,801.4635,967.8840,366.0000,0.0249,0.0238,0.0239,0.0194,0.0257,-1000000.0000,-1000000.0000,-0.9487,366.0000,1676860000.0000,214.3020,6.3846,3.7134,62018,none
108,2023-02-20T03:10:53.540000,7396779263,447.1834,205.8726,76.6861,111.5551,550.5704,934.2061,854.6165,839.2441,681.3157,638.4317,-1253.6517,621.4415,318.6486,1033.5190,802.0144,967.9208,366.0000,0.0219,0.0299,0.0303,0.0270,0.0293,-1000000.0000,-1000000.0000,-0.9486,366.0000,1676860000.0000,214.3048,7.1731,3.7136,62018,none
109,2023-02-20T03:10:53.545000,7396779264,445.1401,206.6910,75.5458,109.9451,551.8623,935.0056,855.1839,839.1048,680.4493,639.4588,-1253.1335,622.3580,318.1802,1031.4371,801.5234,968.5422,366.0000,0.0237,0.0296,0.0266,0.0277,0.0222,-1000000.0000,-1000000.0000,-0.9486,366.0000,1676860000.0000,214.3076,7.5376,3.7137,62018,none
110,2023-02-20T03:10:53.550000,7396779265,446.8725,206.8373,75.9719,110.3060,552.4366,936.3681,854.5490,840.6968,680.1783,639.8454,-1253.4821,622.0501,317.9152,1032.0759,802.9086,969.5858,366.0000,0.0230,0.0271,0.0343,0.0249,0.0204,-1000000.0000,-1000000.0000,-0.9486,366.0000,1676860000.0000,214.3105,5.3341,3.7138,62018,none
111,2023-02-20T03:10:53.555000,7396779266,446.7103,206.9172,75.9669,110.3487,553.1077,933.6577,852.5785,839.9933,679.7740,638.4938,-1253.2032,621.5851,318.2243,1032.6725,800.4670,968.8667,366.0000,0.0300,0.0300,0.0282,0.0214,0.0191,-1000000.0000,-1000000.0000,-0.9486,366.0000,1676860000.0000,214.3133,6.3188,3.7139,62018,none
112,2023-02-20T03:10:53.560000,7396779267,446.0323,207.2366,74.9934,110.6243,552.0950,934.3873,853.8684,840.4250,680.0918,638.6114,-1252.0735,622.4792,317.6959,1033.5222,802.1963,967.7873,366.0000,0.0277,0.0275,0.0260,0.0302,0.0157,-1000000.0000,-1000000.0000,-0.9486,366.0000,1676860000.0000,214.3161,6.1357,3.7141,62018,none
113,2023-02-20T03:10:53.565000,7396779268,445.3306,206.6463,75.9251,109.9265,551.8217,933.9084,853.1009,839.0205,680.0976,639.0743,-1254.4149,621.3019,320.0570,1033.0580,801.3961,968.5573,366.0000,0.0251,0.0277,0.0307,0.0174,0.0224,-1000000.0000,-1000000.0000,-0.9486,366.0000,1676860000.0000,214.3189,5.0706,3.7142,62018,none
114,2023-02-20T03:10:53.570000,7396779269,446.5176,206.8514,74.8130,110.8109,553.0416,933.7640,853.6870,839.5004,677.7136,637.7858,-1253.0244,622.5602,318.0750,1033.7551,800.5629,968.3954,366.0000,0.0208,0.0295,0.0214,0.0227,0.0134,-1000000.0000,-1000000.0000,-0.9486,366.0000,1676860000.0000,214.3217,5.8775,3.7143,62018,none
115,2023-02-20T03:10:53.575000,7396779270,446.0014,206.2176,74.9380,111.5867,552.0503,933.8530,852.8072,839.7468,679.7410,638.5131,-1253.6333,622.3231,319.3522,1032.7016,803.2227,968.1443,366.0000,0.0334,0.0279,0.0231,0.0229,-0.0006,-1000000.0000,-1000000.0000,-0.9486,366.0000,1676860000.0000,214.3245,7.5533,3.7144,62018,none
116,2023-02-20T03:10:53.580000,7396779271,446.5693,206.4333,76.2847,109.3322,552.8168,935.0424,852.0123,838.9431,679.2545,640.0973,-1254.0161,620.3988,319.2049,1032.2202,803.2913,968.3708,366.0000,0.0307,0.0183,0.0254,0.0173,0.0127,-1000000.0000,-1000000.0000,-0.9485,366.0000,1676860000.0000,214.3273,5.7938,3.7146,62018,none
117,2023-02-20T03:10:53.585000,7396779272,446.3519,206.4205,76.1142,109.4320,551.4453,933.9440,853.0589,839.2580,678.9346,637.9345,-1252.8078,621.9160,318.6248,1033.0189,801.1682,968.9454,366.0000,0.0277,0.0245,0.0261,0.0192,0.0087,-1000000.0000,-1000000.0000,-0.9485,366.0000,1676860000.0000,214.3301,5.6608,3.7147,62018,none
118,2023-02-20T03:10:53.590000,7396779273,447.5608,206.4514,74.7143,109.8928,551.1975,936.0788,853.8574,838.8125,679.1230,638.9624,-1254.8898,622.6541,318.1708,1031.1856,801.6351,967.7034,366.0000,0.0196,0.0197,0.0127,0.0042,0.0005,-1000000.0000,-1000000.0000,-0.9485,366.0000,1676860000.0000,214.3329,6.2584,3.7148,62018,none
119,2023-02-20T03:10:53.595000,7396779274,446.0266,206.8361,74.6312,109.8687,552.8223,934.5509,853.4485,839.5374,677.9734,638.6372,-1255.6750,621.3673,318.3731,1030.8502,800.8412,967.9414,366.0000,0.0182,0.0166,0.0108,0.0019,-0.0083,-1000000.0000,-1000000.0000,-0.9485,366.0000,1676860000.0000,214.3358,7.0294,3.7150,62018,none
120,2023-02-20T03:10:53.600000,7396779275,445.3323,206.5952,74.6346,111.7499,552.3531,933.3431,853.4735,838.0940,677.7074,638.0201,-1253.6693,622.5605,318.6088,1032.9321,800.9029,968.9368,366.0000,0.0187,0.0111,0.0112,-0.0007,-0.0149,-1000000.0000,-1000000.0000,-0.9485,366.0000,1676860000.0000,214.3386,6.0563,3.7151,62018,none
121,2023-02-20T03:10:53.605000,7396779276,446.2222,206.1141,75.6649,110.8801,552.8167,933.7854,853.2518,839.5363,680.0759,638.2561,-1254.0318,622.4249,318.1591,1032.2472,800.1727,968.4539,366.0000,0.0125,0.0118,-0.0025,0.0129,-0.0175,-1000000.0000,-1000000.0000,-0.9485,366.0000,1676860000.0000,214.3414,6.4021,3.7152,62018,none
122,2023-02-20T03:10:53.610000,7396779277,446.1774,205.3541,74.2015,110.7569,551.5754,933.3600,853.3251,839.2500,679.3712,639.4035,-1255.0808,621.1873,316.7480,1032.7726,799.9772,969.0247,366.0000,0.0096,0.0068,0.0076,-0.0049,-0.0169,-1000000.0000,-1000000.0000,-0.9485,366.0000,1676860000.0000,214.3442,4.4723,3.7153,62018,none
123,2023-02-20T03:10:53.615000,7396779278,447.0070,205.9738,75.2050,109.7082,551.2836,934.5597,853.3433,838.7570,676.9893,638.3625,-1255.4488,621.9098,316.4650,1031.2378,802.3950,969.0683,366.0000,0.0143,0.0099,-0.0063,-0.0085,-0.0326,-1000000.0000,-1000000.0000,-0.9485,366.0000,1676860000.0000,214.3470,6.7579,3.7155,62018,none
124,2023-02-20T03:10:53.620000,7396779279,446.5020,205.8115,75.4313,109.6048,552.9224,932.5228,852.6141,839.1935,678.3728,638.4017,-1252.6216,622.4939,319.0411,1032.8617,800.8029,966.7454,366.0000,0.0071,-0.0044,-0.0080,-0.0131,-0.0249,-1000000.0000,-1000000.0000,-0.9484,366.0000,1676860000.0000,214.3498,6.4769,3.7156,62018,none
125,2023-02-20T03:10:53.625000,7396779280,446.0301,205.8991,74.6740,108.5832,550.5262,932.6718,852.8109,838.4526,679.4490,639.0253,-1253.8850,621.0434,315.6368,1032.2809,800.7850,967.9752,366.0000,0.0012,-0.0049,-0.0090,-0.0201,-0.0311,-1000000.0000,-1000000.0000,-0.9484,366.0000,1676860000.0000,214.3526,7.0077,3.7157,62018,none
126,2023-02-20T03:10:53.630000,7396779281,446.8229,207.4175,75.4603,110.2777,552.6534,933.1790,854.0469,838.1162,678.4283,637.4207,-1254.3320,621.4876,317.8088,1031.6274,800.0038,967.2459,366.0000,0.0048,-0.0084,-0.0136,-0.0194,-0.0286,-1000000.0000,-1000000.0000,-0.9484,366.0000,1676860000.0000,214.3554,4.8059,3.7158,62018,none
127,2023-02-20T03:10:53.635000,7396779282,444.6065,205.1385,74.3140,109.9503,552.6139,934.1038,852.6711,838.9925,679.5535,636.7200,-1252.6863,622.4777,317.3695,1031.7234,800.7095,966.5985,366.0000,-0.0023,-0.0069,-0.0213,-0.0371,-0.0354,-1000000.0000,-1000000.0000,-0.9484,366.0000,1676860000.0000,214.3582,6.0580,3.7160,62018,none
128,2023-02-20T03:10:53.640000,7396779283,444.9490,205.7986,74.2897,110.4896,552.1489,934.4472,852.4948,838.9304,679.3006,638.8755,-1253.7216,620.7747,317.5894,1031.7383,799.2578,966.8294,366.0000,-0.0089,-0.0064,-0.0133,-0.0301,-0.0462,-1000000.0000,-1000000.0000,-0.9484,366.0000,1676860000.0000,214.3610,7.0713,3.7161,62018,none
129,2023-02-20T03:10:53.645000,7396779284,444.6215,206.2175,73.5809,109.1941,550.8125,934.4672,852.4450,837.9569,677.2774,637.4719,-1253.2219,621.7301,316.4508,1030.6773,799.7437,967.1221,366.0000,-0.0085,-0.0115,-0.0342,-0.0323,-0.0540,-1000000.0000,-1000000.0000,-0.9484,366.0000,1676860000.0000,214.3638,5.8545,3.7162,62018,none
130,2023-02-20T03:10:53.650000,7396779285,444.9520,205.3422,75.0776,109.1504,550.6106,933.6877,852.0895,837.7894,678.1492,637.9787,-1255.6801,620.4005,317.5444,1030.9558,799.3040,967.0282,366.0000,-0.0086,-0.0195,-0.0305,-0.0318,-0.0514,-1000000.0000,-1000000.0000,-0.9484,366.0000,1676860000.0000,214.3666,6.3408,3.7163,62018,none
131,2023-02-20T03:10:53.655000,7396779286,444.0634,207.0350,73.5515,109.3007,550.9967,933.0984,851.8164,838.0183,677.8062,636.5548,-1255.8092,621.0359,317.3295,1031.4296,801.1990,966.6792,366.0000,-0.0081,-0.0191,-0.0306,-0.0441,-0.0409,-1000000.0000,-1000000.0000,-0.9484,366.0000,1676860000.0000,214.3695,5.9723,3.7165,62018,none
132,2023-02-20T03:10:53.660000,7396779287,445.5740,204.7635,74.3457,109.7794,550.0299,933.7016,852.2328,837.6243,676.9545,637.3767,-1254.4404,621.4233,319.2747,1030.7258,798.7444,967.0550,366.0000,-0.0097,-0.0221,-0.0335,-0.0451,-0.0476,-1000000.0000,-1000000.0000,-0.9483,366.0000,1676860000.0000,214.3723,5.9919,3.7166,62018,none
133,2023-02-20T03:10:53.665000,7396779288,444.7902,205.2272,73.9109,107.7918,550.1986,932.0524,851.5634,839.1881,676.8045,636.0904,-1254.7004,619.0443,317.0719,1029.7924,799.0246,968.9253,366.0000,-0.0077,-0.0187,-0.0255,-0.0456,-0.0461,-1000000.0000,-1000000.0000,-0.9483,366.0000,1676860000.0000,214.3751,7.2337,3.7167,62018,none
134,2023-02-20T03:10:53.670000,7396779289,443.6948,204.2324,73.0292,109.4603,551.3872,931.3957,851.7550,838.1246,677.2266,636.9225,-1254.1288,620.4440,317.9500,1031.1074,798.2334,965.4913,366.0000,-0.0131,-0.0230,-0.0383,-0.0384,-0.0522,-1000000.0000,-1000000.0000,-0.9483,366.0000,1676860000.0000,214.3779,5.1613,3.7168,62018,none
135,2023-02-20T03:10:53.675000,7396779290,443.9645,204.4957,73.2897,108.7606,551.2964,933.1263,851.1445,837.7886,677.2642,636.2586,-1256.5277,621.1204,315.5780,1031.4458,799.0649,967.6867,366.0000,-0.0144,-0.0271,-0.0251,-0.0381,-0.0451,-1000000.0000,-1000000.0000,-0.9483,366.0000,1676860000.0000,214.3807,6.2598,3.7170,62018,none
136,2023-02-20T03:10:53.680000,7396779291,444.9358,204.8841,74.7913,107.8381,549.8453,931.8804,851.7714,836.9388,677.9116,635.9829,-1254.7521,620.8657,317.5011,1031.5398,799.3174,966.6703,366.0000,-0.0097,-0.0201,-0.0326,-0.0444,-0.0543,-1000000.0000,-1000000.0000,-0.9483,366.0000,1676860000.0000,214.3835,6.5014,3.7171,62018,none
